Date,AORD
1994-01-27,2250.699951
1994-01-28,2259.899902
1994-01-31,2310.800049
1994-02-01,2310.100098
1994-02-02,2312.100098
1994-02-03,2338.100098
1994-02-04,2331.800049
1994-02-07,2281.100098
1994-02-08,2305.399902
1994-02-09,2270.899902
1994-02-10,2234.300049
1994-02-11,2241.399902
1994-02-14,2238.600098
1994-02-15,2234
1994-02-16,2249
1994-02-17,2240.899902
1994-02-18,2223.199951
1994-02-21,2178.5
1994-02-22,2202.5
1994-02-23,2218.899902
1994-02-24,2197
1994-02-25,2148.800049
1994-02-28,2180.100098
1994-03-01,2181.699951
1994-03-02,2154
1994-03-03,2151.399902
1994-03-04,2116.800049
1994-03-07,2144.699951
1994-03-08,2171.699951
1994-03-09,2146.800049
1994-03-10,2155.100098
1994-03-11,2153.100098
1994-03-14,2179.300049
1994-03-15,2172.5
1994-03-16,2173.5
1994-03-17,2164.399902
1994-03-18,2163.5
1994-03-21,2140.5
1994-03-22,2140.800049
1994-03-23,2180.899902
1994-03-24,2169.800049
1994-03-25,2152.100098
1994-03-28,2108.899902
1994-03-29,2100.800049
1994-03-30,2092.399902
1994-03-31,2053.100098
1994-04-05,2050
1994-04-06,2084.100098
1994-04-07,2087.399902
1994-04-08,2082
1994-04-11,2076
1994-04-12,2095.100098
1994-04-13,2111.199951
1994-04-14,2095
1994-04-15,2080.600098
1994-04-18,2095.899902
1994-04-19,2061.399902
1994-04-20,2046.599976
1994-04-21,2029.599976
1994-04-22,2042.5
1994-04-26,2069.399902
1994-04-27,2059.699951
1994-04-28,2069.100098
1994-04-29,2066.100098
1994-05-02,2046.5
1994-05-03,2044.199951
1994-05-04,2018.400024
1994-05-05,1988.099976
1994-05-06,2004.300049
1994-05-09,2009.300049
1994-05-10,2008.199951
1994-05-11,2034.599976
1994-05-12,2041.400024
1994-05-13,2070
1994-05-16,2110.899902
1994-05-17,2096
1994-05-18,2107.800049
1994-05-19,2093.699951
1994-05-20,2103.899902
1994-05-23,2121
1994-05-24,2132.399902
1994-05-25,2105.899902
1994-05-26,2096.899902
1994-05-27,2102.199951
1994-05-30,2091.800049
1994-05-31,2080
1994-06-01,2097.199951
1994-06-02,2077
1994-06-03,2078.600098
1994-06-06,2072.5
1994-06-07,2070.199951
1994-06-08,2079.699951
1994-06-09,2076.699951
1994-06-10,2069.399902
1994-06-14,2076.600098
1994-06-15,2074.399902
1994-06-16,2056
1994-06-17,2051.199951
1994-06-20,2024.400024
1994-06-21,1993.599976
1994-06-22,2010.900024
1994-06-23,2022.5
1994-06-24,2017.900024
1994-06-27,1957.400024
1994-06-28,1974.400024
1994-06-29,1975.099976
1994-06-30,1989.099976
1994-07-01,1965.800049
1994-07-04,1987.099976
1994-07-05,2003.400024
1994-07-06,1991.199951
1994-07-07,1962.199951
1994-07-08,1964.900024
1994-07-11,1961.199951
1994-07-12,1972.900024
1994-07-13,1978.599976
1994-07-14,2007.699951
1994-07-15,2058
1994-07-18,2072.300049
1994-07-19,2076.199951
1994-07-20,2078.600098
1994-07-21,2049.199951
1994-07-22,2052.5
1994-07-25,2048.300049
1994-07-26,2041.300049
1994-07-27,2041.699951
1994-07-28,2042.599976
1994-07-29,2061.5
1994-08-01,2082.100098
1994-08-02,2086.800049
1994-08-03,2072.300049
1994-08-04,2083.5
1994-08-05,2091.899902
1994-08-08,2081.100098
1994-08-09,2086.800049
1994-08-10,2076.5
1994-08-11,2062.800049
1994-08-12,2051.899902
1994-08-15,2055.699951
1994-08-16,2040
1994-08-17,2059.5
1994-08-18,2066.800049
1994-08-19,2061.300049
1994-08-22,2063.600098
1994-08-23,2051.600098
1994-08-24,2061.100098
1994-08-25,2077.800049
1994-08-26,2077.199951
1994-08-29,2111.800049
1994-08-30,2116.5
1994-08-31,2122.100098
1994-09-01,2105.5
1994-09-02,2107
1994-09-05,2095.600098
1994-09-06,2103.600098
1994-09-07,2104.399902
1994-09-08,2089.100098
1994-09-09,2070.600098
1994-09-12,2032.900024
1994-09-13,2043.599976
1994-09-14,2050.5
1994-09-15,2050.800049
1994-09-16,2059
1994-09-19,2049.100098
1994-09-20,2045.099976
1994-09-21,2026.599976
1994-09-22,2028.199951
1994-09-23,2027.699951
1994-09-26,2030
1994-09-27,2013.800049
1994-09-28,2014.900024
1994-09-29,2030.599976
1994-09-30,2028.699951
1994-10-03,2030.900024
1994-10-04,1998
1994-10-05,1979.800049
1994-10-06,1976.300049
1994-10-07,1967.5
1994-10-10,1988
1994-10-11,2003.599976
1994-10-12,2002.599976
1994-10-13,1998.900024
1994-10-14,2006
1994-10-17,2014.199951
1994-10-18,2003.400024
1994-10-19,2013.400024
1994-10-20,2016.300049
1994-10-21,2034.599976
1994-10-24,2037
1994-10-25,2021.800049
1994-10-26,2017.599976
1994-10-27,2032.199951
1994-10-28,2021.199951
1994-10-31,2044.800049
1994-11-01,2028
1994-11-02,2011.199951
1994-11-03,2009.099976
1994-11-04,1999.800049
1994-11-07,1979.199951
1994-11-08,1967.300049
1994-11-09,1982.599976
1994-11-10,1971.300049
1994-11-11,1952
1994-11-14,1926.5
1994-11-15,1941.400024
1994-11-16,1940.300049
1994-11-17,1922.400024
1994-11-18,1922
1994-11-21,1909.5
1994-11-22,1877.699951
1994-11-23,1859.900024
1994-11-24,1885.699951
1994-11-25,1910
1994-11-28,1911
1994-11-29,1891.300049
1994-11-30,1890.699951
1994-12-01,1900.400024
1994-12-02,1880.099976
1994-12-05,1897.5
1994-12-06,1891.199951
1994-12-07,1869.199951
1994-12-08,1875
1994-12-09,1850.900024
1994-12-12,1842
1994-12-13,1852.699951
1994-12-14,1863.800049
1994-12-15,1895
1994-12-16,1897
1994-12-19,1900
1994-12-20,1898.599976
1994-12-21,1905.5
1994-12-22,1908.199951
1994-12-23,1908.199951
1994-12-28,1935.5
1994-12-29,1932.800049
1994-12-30,1932.800049
1995-01-03,1904.900024
1995-01-04,1886.199951
1995-01-05,1869.5
1995-01-06,1867.699951
1995-01-09,1858.900024
1995-01-10,1855.699951
1995-01-11,1859.300049
1995-01-12,1861.900024
1995-01-13,1858.800049
1995-01-16,1879.099976
1995-01-17,1880.599976
1995-01-18,1888.599976
1995-01-19,1894.400024
1995-01-20,1878.400024
1995-01-23,1861.800049
1995-01-24,1862
1995-01-25,1850.300049
1995-01-27,1862.599976
1995-01-30,1856.699951
1995-01-31,1830.599976
1995-02-01,1833.099976
1995-02-02,1856.5
1995-02-03,1847.699951
1995-02-06,1862.900024
1995-02-07,1845.800049
1995-02-08,1823.300049
1995-02-09,1833.599976
1995-02-10,1846
1995-02-13,1846.300049
1995-02-14,1834.800049
1995-02-15,1842.900024
1995-02-16,1860.199951
1995-02-17,1856.199951
1995-02-20,1853.199951
1995-02-21,1857.699951
1995-02-22,1879.599976
1995-02-23,1893.5
1995-02-24,1911.099976
1995-02-27,1893.199951
1995-02-28,1920
1995-03-01,1917.099976
1995-03-02,1915.699951
1995-03-03,1902.400024
1995-03-06,1891.599976
1995-03-07,1890.099976
1995-03-08,1883.199951
1995-03-09,1877.5
1995-03-10,1868.900024
1995-03-13,1884.5
1995-03-14,1885.5
1995-03-15,1904.300049
1995-03-16,1908.900024
1995-03-17,1921.199951
1995-03-20,1904.5
1995-03-21,1914.699951
1995-03-22,1892.400024
1995-03-23,1890.900024
1995-03-24,1897.199951
1995-03-27,1908.800049
1995-03-28,1899.699951
1995-03-29,1893
1995-03-30,1884.599976
1995-03-31,1905.599976
1995-04-03,1899.5
1995-04-04,1936.300049
1995-04-05,1982.400024
1995-04-06,1982.400024
1995-04-07,1983.400024
1995-04-10,1982.5
1995-04-11,1992.599976
1995-04-12,2010.900024
1995-04-13,2020.699951
1995-04-18,2040.5
1995-04-19,2040.400024
1995-04-20,2026
1995-04-21,2000.900024
1995-04-24,1999.099976
1995-04-26,2009.300049
1995-04-27,2032.400024
1995-04-28,2050.199951
1995-05-01,2039.599976
1995-05-02,2026.300049
1995-05-03,2037.599976
1995-05-04,2065.399902
1995-05-05,2065.899902
1995-05-08,2066.300049
1995-05-09,2077.5
1995-05-10,2056.899902
1995-05-11,2036.400024
1995-05-12,2038.800049
1995-05-15,2048.800049
1995-05-16,2044.5
1995-05-17,2042.199951
1995-05-18,2020.5
1995-05-19,1993
1995-05-22,2009.300049
1995-05-23,2034
1995-05-24,2038.5
1995-05-25,2046
1995-05-26,2023.800049
1995-05-29,2013.800049
1995-05-30,2021
1995-05-31,2019.5
1995-06-01,2021
1995-06-02,2006.699951
1995-06-05,2011.699951
1995-06-06,2020.099976
1995-06-07,2015.599976
1995-06-08,1998.199951
1995-06-09,1984.5
1995-06-13,1978.900024
1995-06-14,1966.5
1995-06-15,1961.099976
1995-06-16,1974.400024
1995-06-19,1973.800049
1995-06-20,1970.5
1995-06-21,1974.699951
1995-06-22,1988.400024
1995-06-23,2026.099976
1995-06-26,2033.300049
1995-06-27,2026.099976
1995-06-28,2034.900024
1995-06-29,2034.099976
1995-06-30,2017
1995-07-03,2003.300049
1995-07-04,2012.199951
1995-07-05,2022.300049
1995-07-06,2021.199951
1995-07-07,2045.699951
1995-07-10,2079.5
1995-07-11,2091.100098
1995-07-12,2094.699951
1995-07-13,2120.800049
1995-07-14,2113.899902
1995-07-17,2103.600098
1995-07-18,2110.199951
1995-07-19,2091.199951
1995-07-20,2077.100098
1995-07-21,2122.399902
1995-07-24,2119.600098
1995-07-25,2117.399902
1995-07-26,2134.199951
1995-07-27,2118.899902
1995-07-28,2119.5
1995-07-31,2116.100098
1995-08-01,2118.399902
1995-08-02,2138.800049
1995-08-03,2141.399902
1995-08-04,2153.300049
1995-08-07,2152.800049
1995-08-08,2146.5
1995-08-09,2149.899902
1995-08-10,2138.800049
1995-08-11,2127.600098
1995-08-14,2118
1995-08-15,2133
1995-08-16,2125.600098
1995-08-17,2111.5
1995-08-18,2102
1995-08-21,2108.300049
1995-08-22,2104.300049
1995-08-23,2101.600098
1995-08-24,2112.800049
1995-08-25,2117.300049
1995-08-28,2126.899902
1995-08-29,2124.300049
1995-08-30,2132.399902
1995-08-31,2133
1995-09-01,2133.199951
1995-09-04,2123.600098
1995-09-05,2123.600098
1995-09-06,2147.600098
1995-09-07,2142.399902
1995-09-08,2139.399902
1995-09-11,2143.800049
1995-09-12,2145
1995-09-13,2161.800049
1995-09-14,2150.899902
1995-09-15,2165.699951
1995-09-18,2166
1995-09-19,2163.600098
1995-09-20,2162.399902
1995-09-21,2148.300049
1995-09-22,2139.399902
1995-09-25,2130.699951
1995-09-26,2128.600098
1995-09-27,2125.199951
1995-09-28,2117.899902
1995-09-29,2136
1995-10-02,2137.699951
1995-10-03,2132
1995-10-04,2103.399902
1995-10-05,2102.699951
1995-10-06,2098.199951
1995-10-09,2090.5
1995-10-10,2062.199951
1995-10-11,2068.600098
1995-10-12,2078.399902
1995-10-13,2099
1995-10-16,2110
1995-10-17,2108.5
1995-10-18,2111.399902
1995-10-19,2111.899902
1995-10-20,2106.800049
1995-10-23,2089.300049
1995-10-24,2080
1995-10-25,2090.800049
1995-10-26,2086.399902
1995-10-27,2067.399902
1995-10-30,2067.5
1995-10-31,2073.699951
1995-11-01,2055.699951
1995-11-02,2059
1995-11-03,2091.600098
1995-11-06,2106.800049
1995-11-07,2109.800049
1995-11-08,2110.699951
1995-11-09,2131.699951
1995-11-10,2126.199951
1995-11-13,2122.899902
1995-11-14,2124.600098
1995-11-15,2110.300049
1995-11-16,2106.100098
1995-11-17,2119.699951
1995-11-20,2126.399902
1995-11-21,2138.800049
1995-11-22,2147.600098
1995-11-23,2150.699951
1995-11-24,2150.899902
1995-11-27,2157.300049
1995-11-28,2155
1995-11-29,2160
1995-11-30,2158.800049
1995-12-01,2163.300049
1995-12-04,2202.800049
1995-12-05,2203.100098
1995-12-06,2198.600098
1995-12-07,2198.199951
1995-12-08,2186.100098
1995-12-11,2204.899902
1995-12-12,2215.100098
1995-12-13,2225.600098
1995-12-14,2222.699951
1995-12-15,2220.800049
1995-12-18,2207.699951
1995-12-19,2182.800049
1995-12-20,2199.5
1995-12-21,2203.800049
1995-12-22,2206.800049
1995-12-27,2201.100098
1995-12-28,2200
1995-12-29,2203
1996-01-02,2226.399902
1996-01-03,2258.100098
1996-01-04,2258.399902
1996-01-05,2260.699951
1996-01-08,2274.899902
1996-01-09,2262.800049
1996-01-10,2238.199951
1996-01-11,2248.699951
1996-01-12,2239.399902
1996-01-15,2233
1996-01-16,2245.100098
1996-01-17,2250.300049
1996-01-18,2250.399902
1996-01-19,2247.100098
1996-01-22,2260.600098
1996-01-23,2246.600098
1996-01-24,2235.699951
1996-01-25,2253.899902
1996-01-29,2279.300049
1996-01-30,2265.800049
1996-01-31,2288.5
1996-02-01,2285.100098
1996-02-02,2293.199951
1996-02-05,2271.699951
1996-02-06,2269.699951
1996-02-07,2273.699951
1996-02-08,2275.100098
1996-02-09,2271.800049
1996-02-12,2263.300049
1996-02-13,2289.699951
1996-02-14,2300.800049
1996-02-15,2298.5
1996-02-16,2297.300049
1996-02-19,2265.5
1996-02-20,2245.5
1996-02-21,2238.199951
1996-02-22,2254.100098
1996-02-23,2264.199951
1996-02-26,2266.100098
1996-02-27,2258.699951
1996-02-28,2265.699951
1996-02-29,2290
1996-03-01,2313
1996-03-04,2317
1996-03-05,2308
1996-03-06,2301.100098
1996-03-07,2269.199951
1996-03-08,2267.600098
1996-03-11,2187.399902
1996-03-12,2228.5
1996-03-13,2209
1996-03-14,2210.600098
1996-03-15,2234.800049
1996-03-18,2234.600098
1996-03-19,2256.300049
1996-03-20,2249.399902
1996-03-21,2262.899902
1996-03-22,2245
1996-03-25,2255.399902
1996-03-26,2261.600098
1996-03-27,2259.699951
1996-03-28,2236.5
1996-03-29,2225.600098
1996-04-01,2228.600098
1996-04-02,2236.899902
1996-04-03,2233.5
1996-04-04,2222.5
1996-04-09,2221
1996-04-10,2225.399902
1996-04-11,2234.800049
1996-04-12,2247.199951
1996-04-15,2263.300049
1996-04-16,2259.800049
1996-04-17,2266.800049
1996-04-18,2256.600098
1996-04-19,2265.800049
1996-04-22,2267.399902
1996-04-23,2300
1996-04-24,2316.300049
1996-04-26,2326
1996-04-29,2320
1996-04-30,2316.800049
1996-05-01,2313.399902
1996-05-02,2323
1996-05-03,2299
1996-05-06,2297.199951
1996-05-07,2308.300049
1996-05-08,2298.5
1996-05-09,2280.300049
1996-05-10,2257.399902
1996-05-13,2256.899902
1996-05-14,2261.800049
1996-05-15,2260.199951
1996-05-16,2245.5
1996-05-17,2251.600098
1996-05-20,2251.199951
1996-05-21,2242.899902
1996-05-22,2244.100098
1996-05-23,2257.100098
1996-05-24,2254.199951
1996-05-27,2261.100098
1996-05-28,2262.699951
1996-05-29,2264.199951
1996-05-30,2253.300049
1996-05-31,2266.100098
1996-06-03,2230.199951
1996-06-04,2236
1996-06-05,2229.699951
1996-06-06,2213.800049
1996-06-07,2220.100098
1996-06-11,2221.699951
1996-06-12,2212.100098
1996-06-13,2200.600098
1996-06-14,2216.199951
1996-06-17,2207.5
1996-06-18,2228.300049
1996-06-19,2233.199951
1996-06-20,2248.5
1996-06-21,2255.600098
1996-06-24,2258.699951
1996-06-25,2254.300049
1996-06-26,2252.800049
1996-06-27,2241.800049
1996-06-28,2242.100098
1996-07-01,2245.100098
1996-07-02,2256.300049
1996-07-03,2256.300049
1996-07-04,2225.699951
1996-07-05,2230.800049
1996-07-08,2191.199951
1996-07-09,2195.300049
1996-07-10,2201.100098
1996-07-11,2183.899902
1996-07-12,2159.5
1996-07-15,2147.100098
1996-07-16,2100.600098
1996-07-17,2096.100098
1996-07-18,2119.600098
1996-07-19,2157.600098
1996-07-22,2152.399902
1996-07-23,2136
1996-07-24,2113.899902
1996-07-25,2115.100098
1996-07-26,2143
1996-07-29,2135.699951
1996-07-30,2130.800049
1996-07-31,2180.300049
1996-08-01,2191.199951
1996-08-02,2208.600098
1996-08-05,2233.699951
1996-08-06,2222.899902
1996-08-07,2221.800049
1996-08-08,2226.600098
1996-08-09,2221.699951
1996-08-12,2219.5
1996-08-13,2230.300049
1996-08-14,2222.600098
1996-08-15,2226.699951
1996-08-16,2233.300049
1996-08-19,2261.5
1996-08-20,2264.699951
1996-08-21,2286
1996-08-22,2274.600098
1996-08-23,2292.899902
1996-08-26,2282.100098
1996-08-27,2262.300049
1996-08-28,2284.199951
1996-08-29,2279.300049
1996-08-30,2268.699951
1996-09-02,2256.699951
1996-09-03,2244.600098
1996-09-04,2258.5
1996-09-05,2257.399902
1996-09-06,2237
1996-09-09,2250.800049
1996-09-10,2255.899902
1996-09-11,2246.300049
1996-09-12,2236.600098
1996-09-13,2252.300049
1996-09-16,2267.800049
1996-09-17,2254.399902
1996-09-18,2235.100098
1996-09-19,2247.100098
1996-09-20,2240.800049
1996-09-23,2219.199951
1996-09-24,2228.699951
1996-09-25,2252.800049
1996-09-26,2273.399902
1996-09-27,2283
1996-09-30,2290.399902
1996-10-01,2285.5
1996-10-02,2314.600098
1996-10-03,2314.899902
1996-10-04,2315.5
1996-10-07,2339.800049
1996-10-08,2331.699951
1996-10-09,2310.699951
1996-10-10,2323.5
1996-10-11,2336.800049
1996-10-14,2363.300049
1996-10-15,2366.199951
1996-10-16,2365
1996-10-17,2353.800049
1996-10-18,2355
1996-10-21,2363.199951
1996-10-22,2353.600098
1996-10-23,2346.699951
1996-10-24,2377.600098
1996-10-25,2335.199951
1996-10-28,2334.100098
1996-10-29,2323
1996-10-30,2336.699951
1996-10-31,2350.199951
1996-11-01,2339.399902
1996-11-04,2357.5
1996-11-05,2361.600098
1996-11-06,2360.600098
1996-11-07,2346.699951
1996-11-08,2362.100098
1996-11-11,2358.100098
1996-11-12,2343.5
1996-11-13,2346.899902
1996-11-14,2362.5
1996-11-15,2387.300049
1996-11-18,2383.800049
1996-11-19,2366
1996-11-20,2392.699951
1996-11-21,2392.5
1996-11-22,2383.399902
1996-11-25,2394.699951
1996-11-26,2382
1996-11-27,2376.699951
1996-11-28,2386.300049
1996-11-29,2388.600098
1996-12-02,2385.100098
1996-12-03,2380.100098
1996-12-04,2370.699951
1996-12-05,2383.300049
1996-12-06,2313.899902
1996-12-09,2339.800049
1996-12-10,2361.800049
1996-12-11,2359.300049
1996-12-12,2339.600098
1996-12-13,2316.5
1996-12-16,2336.300049
1996-12-17,2315.800049
1996-12-18,2323.699951
1996-12-19,2331.699951
1996-12-20,2373.800049
1996-12-23,2380.5
1996-12-24,2380.5
1996-12-27,2395.600098
1996-12-30,2412.899902
1996-12-31,2424.600098
1997-01-02,2411.199951
1997-01-03,2399.5
1997-01-06,2409.800049
1997-01-07,2400.699951
1997-01-08,2415
1997-01-09,2423.199951
1997-01-10,2418.600098
1997-01-13,2422.300049
1997-01-14,2419.399902
1997-01-15,2438.199951
1997-01-16,2436.300049
1997-01-17,2435.5
1997-01-20,2444.199951
1997-01-21,2430.300049
1997-01-22,2433.5
1997-01-23,2434.5
1997-01-24,2423
1997-01-28,2404.199951
1997-01-29,2414.199951
1997-01-30,2417.699951
1997-01-31,2423.699951
1997-02-03,2426.899902
1997-02-04,2409.100098
1997-02-05,2435.800049
1997-02-06,2435.199951
1997-02-07,2446.699951
1997-02-10,2446.399902
1997-02-11,2448.100098
1997-02-12,2473.5
1997-02-13,2496.399902
1997-02-14,2482.600098
1997-02-17,2493.199951
1997-02-18,2501.699951
1997-02-19,2491
1997-02-20,2476.300049
1997-02-21,2475.300049
1997-02-24,2482.600098
1997-02-25,2500.800049
1997-02-26,2483.100098
1997-02-27,2464.699951
1997-02-28,2449.899902
1997-03-03,2421.199951
1997-03-04,2432.100098
1997-03-05,2433
1997-03-06,2447.399902
1997-03-07,2438.5
1997-03-10,2461.899902
1997-03-11,2468.300049
1997-03-12,2454.399902
1997-03-13,2452.600098
1997-03-14,2423.199951
1997-03-17,2427.399902
1997-03-18,2404.300049
1997-03-19,2385.199951
1997-03-20,2391.300049
1997-03-21,2386.399902
1997-03-24,2402.100098
1997-03-25,2403.399902
1997-03-26,2404.300049
1997-03-27,2422.300049
1997-04-01,2352.199951
1997-04-02,2355.199951
1997-04-03,2361
1997-04-04,2369.5
1997-04-07,2366
1997-04-08,2368.899902
1997-04-09,2389.199951
1997-04-10,2392.899902
1997-04-11,2380.5
1997-04-14,2366.100098
1997-04-15,2381.699951
1997-04-16,2406.399902
1997-04-17,2413.199951
1997-04-18,2442.399902
1997-04-21,2445.800049
1997-04-22,2447.600098
1997-04-23,2472.300049
1997-04-24,2474.699951
1997-04-28,2461.699951
1997-04-29,2479.100098
1997-04-30,2488
1997-05-01,2485.399902
1997-05-02,2491.600098
1997-05-05,2492.699951
1997-05-06,2512.800049
1997-05-07,2517.600098
1997-05-08,2504.699951
1997-05-09,2526
1997-05-12,2524.800049
1997-05-13,2534.300049
1997-05-14,2530.399902
1997-05-15,2525
1997-05-16,2538.100098
1997-05-19,2531
1997-05-20,2530.699951
1997-05-21,2543.199951
1997-05-22,2547.899902
1997-05-23,2563.899902
1997-05-26,2584.800049
1997-05-27,2578.899902
1997-05-28,2578.899902
1997-05-29,2590.600098
1997-05-30,2610.5
1997-06-02,2625.699951
1997-06-03,2613.600098
1997-06-04,2615.899902
1997-06-05,2604.199951
1997-06-06,2600.899902
1997-06-10,2628.899902
1997-06-11,2613.699951
1997-06-12,2638.100098
1997-06-13,2655.300049
1997-06-16,2669.300049
1997-06-17,2681.699951
1997-06-18,2673.399902
1997-06-19,2693.300049
1997-06-20,2712.600098
1997-06-23,2706.300049
1997-06-24,2688.399902
1997-06-25,2705.100098
1997-06-26,2699.899902
1997-06-27,2702.399902
1997-06-30,2725.899902
1997-07-01,2721.199951
1997-07-02,2745.899902
1997-07-03,2742.899902
1997-07-04,2733.399902
1997-07-07,2713
1997-07-08,2679.199951
1997-07-09,2696.100098
1997-07-10,2694.399902
1997-07-11,2699.100098
1997-07-14,2673
1997-07-15,2637.600098
1997-07-16,2646.399902
1997-07-17,2669.699951
1997-07-18,2684.199951
1997-07-21,2653.399902
1997-07-22,2656.399902
1997-07-23,2683.399902
1997-07-24,2676.399902
1997-07-25,2691.199951
1997-07-28,2723.800049
1997-07-29,2731.899902
1997-07-30,2735
1997-07-31,2735.100098
1997-08-01,2727.5
1997-08-04,2706
1997-08-05,2707.600098
1997-08-06,2707.600098
1997-08-07,2717.699951
1997-08-08,2711.399902
1997-08-11,2667.199951
1997-08-12,2650.5
1997-08-13,2623.600098
1997-08-14,2627.399902
1997-08-15,2666.199951
1997-08-18,2618.5
1997-08-19,2620.899902
1997-08-20,2630.699951
1997-08-21,2649.699951
1997-08-22,2620.300049
1997-08-25,2637.100098
1997-08-26,2626.300049
1997-08-27,2626.5
1997-08-28,2631.300049
1997-08-29,2593
1997-09-01,2590.800049
1997-09-02,2581.899902
1997-09-03,2619
1997-09-04,2608.5
1997-09-05,2626
1997-09-08,2656.199951
1997-09-09,2674.5
1997-09-10,2666.5
1997-09-11,2665.800049
1997-09-12,2640
1997-09-15,2662.899902
1997-09-16,2651.800049
1997-09-17,2679.300049
1997-09-18,2696.300049
1997-09-19,2730.399902
1997-09-22,2764.899902
1997-09-23,2776.899902
1997-09-24,2768.899902
1997-09-25,2779.199951
1997-09-26,2775.600098
1997-09-29,2774.600098
1997-09-30,2766.899902
1997-10-01,2779.199951
1997-10-02,2778.100098
1997-10-03,2763.100098
1997-10-06,2769.699951
1997-10-07,2754.300049
1997-10-08,2768.399902
1997-10-09,2722.199951
1997-10-10,2694.5
1997-10-13,2663.300049
1997-10-14,2662
1997-10-15,2653.699951
1997-10-16,2653
1997-10-17,2645.899902
1997-10-20,2639.399902
1997-10-21,2650.699951
1997-10-22,2682.899902
1997-10-23,2614.899902
1997-10-24,2561.300049
1997-10-27,2477
1997-10-28,2299.199951
1997-10-29,2443
1997-10-30,2436.100098
1997-10-31,2464.800049
1997-11-03,2503.800049
1997-11-04,2551.600098
1997-11-05,2545.800049
1997-11-06,2571
1997-11-07,2513.399902
1997-11-10,2521.600098
1997-11-11,2524
1997-11-12,2510.899902
1997-11-13,2504
1997-11-14,2479.100098
1997-11-17,2487.699951
1997-11-18,2468.300049
1997-11-19,2442.300049
1997-11-20,2435.699951
1997-11-21,2482.699951
1997-11-24,2482.100098
1997-11-25,2454.399902
1997-11-26,2463.100098
1997-11-27,2462.300049
1997-11-28,2465.100098
1997-12-01,2513.399902
1997-12-02,2524.800049
1997-12-03,2562.399902
1997-12-04,2552.5
1997-12-05,2557.199951
1997-12-08,2587
1997-12-09,2582.800049
1997-12-10,2554.699951
1997-12-11,2516.800049
1997-12-12,2494
1997-12-15,2500.899902
1997-12-16,2514.100098
1997-12-17,2562.100098
1997-12-18,2563.100098
1997-12-19,2528.100098
1997-12-22,2503.399902
1997-12-23,2558.899902
1997-12-24,2554.699951
1997-12-29,2563.100098
1997-12-30,2601.399902
1997-12-31,2616.5
1998-01-02,2609.100098
1998-01-05,2644.300049
1998-01-06,2685.300049
1998-01-07,2646.899902
1998-01-08,2650.699951
1998-01-09,2603.100098
1998-01-12,2542.399902
1998-01-13,2565.300049
1998-01-14,2605.300049
1998-01-15,2584.5
1998-01-16,2614
1998-01-19,2650.699951
1998-01-20,2639.399902
1998-01-21,2622.800049
1998-01-22,2599.399902
1998-01-23,2623.300049
1998-01-27,2603.899902
1998-01-28,2621.100098
1998-01-29,2642.699951
1998-01-30,2656.699951
1998-02-02,2670.100098
1998-02-03,2654.399902
1998-02-04,2656.899902
1998-02-05,2657.899902
1998-02-06,2656.100098
1998-02-09,2685.300049
1998-02-10,2668
1998-02-11,2678
1998-02-12,2674.300049
1998-02-13,2653
1998-02-16,2629.100098
1998-02-17,2657
1998-02-18,2661.199951
1998-02-19,2658.800049
1998-02-20,2645.100098
1998-02-23,2655.100098
1998-02-24,2666.199951
1998-02-25,2675.699951
1998-02-26,2696
1998-02-27,2697.399902
1998-03-02,2697.899902
1998-03-03,2684.399902
1998-03-04,2705.399902
1998-03-05,2652.699951
1998-03-06,2667.600098
1998-03-09,2680.699951
1998-03-10,2692.899902
1998-03-11,2714.800049
1998-03-12,2719.5
1998-03-13,2731.600098
1998-03-16,2729.899902
1998-03-17,2767.100098
1998-03-18,2769.600098
1998-03-19,2772.600098
1998-03-20,2775.199951
1998-03-23,2779.300049
1998-03-24,2792
1998-03-25,2781.600098
1998-03-26,2781.100098
1998-03-27,2762.699951
1998-03-30,2741
1998-03-31,2744.199951
1998-04-01,2752.899902
1998-04-02,2757
1998-04-03,2770.800049
1998-04-06,2795.600098
1998-04-07,2794.800049
1998-04-08,2813.5
1998-04-09,2805.800049
1998-04-14,2840.899902
1998-04-15,2870.5
1998-04-16,2881.399902
1998-04-17,2867.5
1998-04-20,2872.5
1998-04-21,2866.399902
1998-04-22,2856.800049
1998-04-23,2877.800049
1998-04-24,2854.899902
1998-04-27,2818
1998-04-28,2781.300049
1998-04-29,2749.100098
1998-04-30,2762.100098
1998-05-01,2804.199951
1998-05-04,2812.300049
1998-05-05,2803.5
1998-05-06,2788
1998-05-07,2780.800049
1998-05-08,2780.5
1998-05-11,2797.600098
1998-05-12,2786.899902
1998-05-13,2773.699951
1998-05-14,2759.399902
1998-05-15,2765.800049
1998-05-18,2733.300049
1998-05-19,2742
1998-05-20,2723.199951
1998-05-21,2733.5
1998-05-22,2725.899902
1998-05-25,2727.800049
1998-05-26,2734.699951
1998-05-27,2687
1998-05-28,2714.600098
1998-05-29,2715.699951
1998-06-01,2689.100098
1998-06-02,2671.100098
1998-06-03,2662
1998-06-04,2658.399902
1998-06-05,2642.800049
1998-06-09,2623.899902
1998-06-10,2592.899902
1998-06-11,2558.699951
1998-06-12,2571.699951
1998-06-15,2567.5
1998-06-16,2524.899902
1998-06-17,2549.300049
1998-06-18,2608.199951
1998-06-19,2588.800049
1998-06-22,2596.800049
